 idStation;speed;location;lat;lng
OCPI-130-EVOS_thing5955;fast;VIA CILEA ‌Sirolo;43.523035;13.616854
OCPI-130-EVOS_thing5340;fast;VIA PESCHIERA ‌Sirolo;43.518611;13.618056
OCPI-130-EVOS_thing6813;fast;Via Avellaneda - parcheggio comunale ‌Numana;43.514214;13.618543
OCPI-130-EVOS_thing5407;fast;PIAZZA MUNICIPIO ‌Sirolo;43.517945;13.619835
OCPI-130-EVOS_thing5241;fast;Via Bosco ‌Sirolo;43.521667;13.621389
OCPI-174-3277330e-188e-4eec-8e53-c70ebfb0adf5;fast;Via Gino Graziani, 16-18 ‌Livorno LI;43.551301;10.340645
OCPI-130-14EP22T5AB1P000132;slow,fast;Piazza del Municipio ‌Livorno;43.551698;10.308759
DW-190122;fast;Via Giotto Ciardi ‌Livorno;43.555463;10.340608
NC-4355733210326626;slow;Viale Ippolito Nievo ‌Livorno;43.557332;10.326626
OCPI-123-LOC4606;rapid;AUTOITALIA - Via Luigi Russo 64 ‌LIVORNO;43.571481;10.335486
1376206.00002;fast;Via Ugione ‌Livorno;43.573089;10.331524
EDS_TOY_0059;fast;Via Nord 6 ‌Livorno;43.574222;10.335639
NC-4357457310332521;fast;Via Ugione 9 ‌Livorno;43.574574;10.332521
NC-4357543910336535;slow;Via Firenze ‌Livorno;43.575439;10.336535
OCPI-130-21XP22T3KKJAK00507_16x19r98z69;fast;Via Giovanni Verga, Stagno LI, Italy ‌Stagno;43.587144;10.346769
OCPI-191-IT*EON*E67138;fast;VIA DI POGGIOLITONE 5 ‌GUASTICCE (LI);43.594391;10.418526
NC-4355458110536602;slow;Strada Provinciale 31 Lorenzana - Cucigliana ‌lorenzana;43.554581;10.536602
OCPI-129-ebd0b4fc-65bf-4c89-9bdf-1ff382831938;fast;Corso Repubblica, 224 ‌Fauglia;43.565350;10.516410
OCPI-130-19XP22T3KK4AZ00773_16w9femgx73;fast;CASCIANA TERME LARI ‌Casciana Terme Lari;43.565325;10.591503
OCPI-130-EVOS_thing3721;fast;Casciana Terme - SP 46 ‌Lari;43.558807;10.597590
OCPI-130-20XP22T3KK1AL00707_16wvf65w5fm;fast;Via del Commercio, 48, 56034 Casciana Terme L ‌La Capannina;43.582560;10.629250
OCPI-129-2215cda2-321e-451b-ad31-ad2c38cddac5;fast;Via Lamberto Vignoli, 6 ‌Capannoli;43.568820;10.667930
OCPI-129-c2ea6dc4-3b99-4572-ac4c-c464190104e8;fast;Via Antonio Gramsci, 29 ‌Capannoli;43.590640;10.673880
OCPI-130-20XP22T3KK1AL00646_16x929gwz93;fast;Via Reggina, Largo Boccaccio, 26, 56033 Capan ‌Capannoli;43.593250;10.669175
WA-TESLA-26473;fast;Strada Comunale di Toiano ‌Palaia;43.592922;10.820884
NC-4357213410880274;fast;Via Alberi 69 ‌Montaione;43.572141;10.880405
WA-TESLA-21140;fast;Via Luigi Chiti ‌Montaione;43.552738;10.911548
NC-4355628510915255;fast;Via Santo Stefano ‌Montaione;43.556285;10.915255
OCPI-130-EVOS_thing2521;fast,slow;UNICOOP ‌Certaldo;43.557099;11.031935
WA-TESLA-17005;fast;Via di Citerna ‌Certaldo;43.588406;11.105713
NC-4355149811187480;fast;Strada Spicciano 7 ‌Tavarnelle Val di Pesa;43.551498;11.187480
NC-4355282111172940;fast;Via Roma ‌Tavarnelle Val di Pesa;43.552821;11.172940
NC-4356470311179388;fast;Strada della Pieve ‌Tavarnelle Val di Pesa;43.564703;11.179388
WA-TESLA-51569;fast;Villa Vignamaggio undefined ‌Greve in Chianti;43.556491;11.336590
NC-4356096311301628;slow;Via Case Sparse (Panzano) ‌Greve in Chianti;43.560963;11.301628
WA-TESLA-34933;fast;Località Barbiano ‌Greve in Chianti;43.571375;11.341375
OCPI-130-19XP22T3KK4AZ00718_16wvcey23pv;fast;Via Luca Cini, 7 ‌Greve In Chianti;43.582500;11.318611
OCPI-130-20XP22T3KK4AZ00048_16wympiwpy6;fast;Via Giuseppe di Vittorio ‌Greve In Chianti;43.585075;11.316830
OCPI-144-EVB-P21251777;fast;Case Sparse 99 ‌Lucolena - Greve in Chianti;43.586194;11.392066
OCPI-130-20XP22T5HK4AZ00047_16vy4w0ec50;slow,fast;Cavriglia - Via Renzi (Loc. Vacchereccia) ‌Cavriglia;43.556476;11.499764
OCPI-130-19XP22T3KK4AD00368_16w3m0jfkgm;fast;Via Strasburgo ‌Cavriglia;43.560767;11.454806
OCPI-130-EVOS_thing362;fast,rapid;Via Attilio Sassi ‌Santa Barbara;43.567634;11.485289
OCPI-130-20XP22T3KK1AL00018_16wds7471z2;fast;Via dello Sdrucciolo ‌Cavriglia;43.568738;11.461566
OCPI-130-19XP22T3KK4AZ00672_16wjh6g69c8;fast;Cavriglia - Via del Giaggiolo (Loc. San Cipri ‌Cavriglia;43.573200;11.492552
OCPI-130-19XP22T5HK1AL00082_16vt28fndve;slow,fast;Via Maestri del Lavoro ‌San Giovanni Valdarno;43.552500;11.542778
OCPI-130-19XP22T5HK1AL00201_16vzf5elm71;slow,fast;Piazza della Repubblica ‌San Giovanni Valdarno;43.557483;11.537053
OCPI-130-19XP22T3KK4AZ00939_16w05h1jckn;fast;Via Giuseppe di Vittorio ‌San Giovanni Valdarno;43.558056;11.531111
OCPI-130-19XP22T5HK4AD00298_16w41tgcofi;slow,fast;Via della Costituzione ‌San Giovanni Valdarno;43.561111;11.535278
OCPI-130-19XP22T3KK4AZ00936_16w5guuf3pp;fast;Via Vetri Vecchi ‌San Giovanni Valdarno;43.562222;11.528333
OCPI-130-19XP22T3KK4AZ00745_16wbus77bih;fast;Viale Giotto-PIAZZA BEATO ANGELICO ‌San Giovanni Valdarno;43.567227;11.538953
OCPI-130-19XP22T3KK4AD00305_16wda6tkf0f;fast;VIA PERUZZI - PARCHEGGIO COOP ‌San Giovanni Valdarno;43.568346;11.527167
OCPI-130-21XP22T5HKJAL00119_16wir4qh7br;slow,fast;Via Perugia, 52027 San Giovanni Valdarno AR,  ‌San Giovanni Valdarno;43.572633;11.526231
OCPI-130-19XP22T3KK4AZ00746_16wnjoh0fby;fast;Piazza Niccolò Nasoni ‌San Giovanni Valdarno;43.576389;11.512222
NC-4359529211630832;slow;Via Ferriera 4 ‌Loro Ciuffenna;43.596588;11.630266
NC-4356315611859495;slow;Piazza della Vittoria ‌Capolona;43.563156;11.859495
OCPI-130-EVOS_thing2921;fast;VIA PIETRO BARBIERA, 5 - L'ABBONDANZA ‌Subbiano;43.584228;11.874361
WA-TESLA-30002;fast;Località Il Pozzo ‌Capolona;43.589703;11.869266
NC-4357258312138290;fast;Viale Vittorio Veneto 2 ‌Sansepolcro;43.572583;12.138290
OCPI-130-19XP22T3KK1AL00072_16wns6fst8r;fast,slow;VIALE OSIMO 1012 ‌Sansepolcro;43.576574;12.127243
OCPI-129-8da4cd37-72f3-4826-8d02-ad70665faf8f;fast,rapid;Via dell'Appennino, 37 ‌Apecchio;43.559250;12.413780
OCPI-129-b357903e-9721-46cb-aa1b-96b435917696;fast;Via Santa Maria in Val D'Abisso, 19 ‌Piobbico;43.588130;12.513320
OCPI-129-836f88aa-f7b1-47b3-9253-a902c3abc3b8;fast;Via Nuova, 32A ‌Piobbico;43.590010;12.510270
NC-4357919112672280;fast;Via dei Finale ‌Cagli;43.579191;12.672280
NC-4356767813185532;fast;Via Melano 30 ‌Provincia di Ancona;43.567678;13.185532
WA-TESLA-26372;fast;Via Serra ‌San Marcello;43.568138;13.231555
NC-4356308613276393;slow;Via Cassolo ‌Monsano;43.563086;13.276393
NC-4356409913292950;fast;Viale Giannino Pieralisi ‌Sant'Ubaldo;43.564099;13.292950
NC-4359614413327148;slow;Via Don Minzoni, 29 ‌Chiaravalle;43.596144;13.327148
OCPI-130-EVOS_thing6079;slow,fast;Contrada Gavone ‌Agugliano;43.550858;13.390211
NC-4355128513391697;fast;Via A. De Gasperi ‌Agugliano;43.551181;13.391889
WA-TESLA-61902;rapid;Strada Statale 16 Variante Nord undefined ‌Ancona;43.598143;13.449813
NC-4358293413466105;slow,fast;Frazione Candia ‌Ghettarello;43.582934;13.466105
INGE-6S0A21231034;fast;Via Scataglini ‌Ancona;43.551587;13.517584
1272;slow;Via Primo Maggio presso McDonald's ‌Ancona;43.558487;13.510708
OCPI-130-20XM32T7KK3AR00064;fast,rapid;Via Luigi Albertini - Leroy Merlin Ancona ‌Ancona;43.559091;13.512132
INGE-6S0A21231038;fast;Via Primo Maggio ‌Ancona;43.561137;13.509801
NC-4356496613509049;slow;Via Primo Maggio, 16 ‌Ancona;43.564966;13.509049
NC-4356963113508765;slow;Via Primo Maggio ‌Ancona;43.569631;13.508765
NC-4357123513509393;fast;Via Giulio Pastore Sassari 30 ‌Ancona;43.571236;13.509393
NC-4357184513506315;fast;Via Achille Grandi ‌Ancona;43.571845;13.506315
OCPI-130-EVOS_thing5248;fast;Via Sacco e Vanzetti, 2 - F.lli Penna e Andre ‌Ancona;43.576944;13.507053
OCPI-130-20XM32T7KK4AR00155;fast,rapid;Via Enrico Sacripanti, 60131 Ancona AN, Italy ‌Ancona;43.578196;13.515342
INGE-6S0A21231040;fast;Via della Montagnola ‌Ancona;43.596500;13.513400
NC-4359685513509951;slow;Largo Luciano Fagnani ‌Ancona;43.596855;13.509951
OCPI-130-EVOS_thing6242;fast;Via dell' Industria, 21 - Officina Giacco ‌Ancona;43.596858;13.504082
NC-4356270913582544;fast;Loc, Frazione Poggio, 149/A ‌Portonovo AN;43.562709;13.582544
NC-4356414713591018;slow;Via Poggio ‌Portonovo;43.564147;13.591018
WA-TESLA-47498;fast;Hotel Fortino Napoleonico undefined ‌Ancona;43.565267;13.592050
NC-4356125913599658;slow;Frazione Poggio ‌Ancona;43.561259;13.599658
OCPI-130-EVOS_thing9480;slow,fast;Piazza Belvedere (frazione Tirrenia) ‌Pisa;43.627346;10.289164
WA-ENELIT-82;slow,fast;Via Belvedere ‌Tirrenia;43.627346;10.289164
NC-4361658810294547;slow;Via dei Biancospini 37 ‌Tirrenia;43.616588;10.294547
NC-4360513510315229;slow;Via dei Porcari ‌Pisa;43.605539;10.313866
OCPI-130-19XP22T3KK4AZ00768_16xqw4lnu1w;fast;Via Carlo Pisacane ‌Casciana Terme Lari;43.607222;10.569444
OCPI-130-20XP22T3KK1AL00294_16xqa62sd3b;fast;Via Aldo Moro, 56035 Perignano PI, Italy ‌Perignano;43.606744;10.588999
NC-454722009213000;fast;SGC FI.PI.LI. Area di Servizio Gello ‌Pontedera;43.632724;10.594906
OCPI-130-EVOS_thing2810;fast;VIA GIOVANNI DA VERRAZZANO 15 - PARCHEGGIO GI ‌Ponsacco;43.633333;10.608889
OCPI-130-20XM32T7KK4AR00038;rapid;SGC Firenze - Pisa - Livorno, Livorno LI, Ita ‌Santa Lucia;43.642163;10.616883
OCPI-130-21BZ1240B_16z03xyk9e3;rapid;Str. di Patto, 56025 Pontedera PI, Italy ‌Pontedera;43.642656;10.617483
NC-4364266010617508;rapid;SGC Firenze - Pisa - Livorno ‌Pontedera;43.642660;10.617508
OCPI-130-20XM32T7KK3AR00019;rapid;Via delle Colline per Legoli - AURAPETROLI ‌Ponsacco;43.631210;10.658256
OCPI-130-20XM32T7KK3AR00016;rapid;Via delle Colline per Legoli - AURAPETROLI ‌Pontedera;43.613384;10.682952
WA-TESLA-38808;fast;Via Antonio Vivaldi ‌Palaia;43.610848;10.755245
OCPI-130-EVOS_thing3692;fast;Via Amerigo Vespucci ‌San Miniato;43.645009;10.814091
OCPI-130-21XP22T3KKJAK00465_16ya9y37v27;fast;Via Alcide De Gasperi, 8, 56024 Corazzano PI, ‌Corazzano;43.622412;10.864639
OCPI-130-EVOS_thing2386;fast,slow;Via Leonardo Da Vinci, 36 - UNICOOP ‌Castelfiorentino;43.612456;10.965024
OCPI-130-20XM32T7KK3AR00073;rapid;Raccordo Autostradale Firenze-Siena - Distrib ‌San Casciano In Val Di Pesa;43.618480;11.187925
NC-4361545911191883;fast;Via Cassia per Siena 133 ‌San Casciano in Val di pesa;43.615459;11.191883
OCPI-130-21XP22T3KKJAL00052_16xpzielo0v;fast;Via Grevigiana, 4 - Casale Le Corti ‌La Fornace;43.606512;11.420383
OCPI-130-20XP22T3KK1AL00079_16xu069xhzq;fast;Via Grevigiana, 4 - Hotel Villa La Palagina ‌Figline E Incisa Valdarno;43.609661;11.418966
OCPI-130-EVOS_thing2874;fast;Via della Resistenza ‌Figline E Incisa Valdarno;43.615278;11.476389
OCPI-130-EVOS_thing2373;slow,fast;VIA DEL PUGLIA GIOVAN BATTISTA 55 ‌Figline Valdarno;43.617559;11.470590
OCPI-130-EVOS_thing2852;fast;VIA SALVO D'ACQUISTO ‌Figline E Incisa Valdarno;43.619167;11.475000
OCPI-130-EVOS_thing2845;fast;PIAZZA DELLA LIBERTA ‌Figline E Incisa Valdarno;43.623240;11.470763
OCPI-130-EVOS_thing2428;slow,fast;Piazza Don G. Minzoni ‌Figline E Incisa Valdarno;43.624167;11.485000
OCPI-130-EVOS_thing2873;fast;Via Romania ‌Figline E Incisa Valdarno;43.628333;11.460833
NC-4363438411455477;slow;Via John Fitzgerald Kennedy ‌Figline e Incisa Valdarno;43.634217;11.455871
40802612.00221;fast;Via Aretina ‌Figline e Incisa Valdarno;43.642475;11.452591
OCPI-130-18XM32T7CB3W000114;rapid,fast,slow;Via Ungheria - UNICOOP ‌Figline E Incisa Valdarno;43.630278;11.462500
OCPI-130-20XP22T3KK1AL00089_16ypdjpu74j;fast;Via Fiorentina, 7a ‌Figline E Incisa Valdarno;43.634245;11.456403
OCPI-130-20XP22T3KK1AL00076_16yplteknk6;fast;Via Fiorentina, 7a ‌Figline E Incisa Valdarno;43.634425;11.455814
OCPI-130-EVOS_thing2858;fast;Via Giuseppe di Vittorio ‌Figline E Incisa Valdarno;43.635589;11.458015
OCPI-130-EVOS_thing2864;fast;Via Pier Paolo Pasolini ‌Figline E Incisa Valdarno;43.643597;11.451774
NC-4360052811585558;slow;Via Setteponti Ponente 40 ‌Loro Ciuffenna;43.600529;11.585558
NC-4366657411505429;slow;Loc. San Godenzo ‌Castelfranco di Sopra (AR);43.629284;11.567724
NC-4364371011569590;slow;Località Belvedere ‌Castelfranco Piandiscò;43.643710;11.569590
OCPI-130-21XP22T3KKJAK00136;fast;Via Mercato Nord ‌Mercatello Sul Metauro;43.647470;12.337975
NC-4363844312712694;fast;Strada Monte Furlo 1 ‌Acqualagna;43.638398;12.712643
OCPI-130-19XP22T3KK1AL00355;fast;Mondavio -  VIA RICCARDO ZANDONAI ‌Mondavio;43.641707;12.946014
748;slow;Via Guglielmo Oberdan  ‌San Lorenzo In Campo;43.603573;12.947194
OCPI-133-fe547e55-f8a1-4de0-99f3-3c385079448a;rapid;Autostrada Adriatica ‌Chiaravalle;43.626970;13.335260
NC-4362898013330555;fast;Via San Bernardo ‌Chiaravalle;43.628941;13.330048
OCPI-130-18XM32T77B3W000097;rapid;Via Umberto Terzi - Castelferretti ‌Falconara Marittima;43.607851;13.364100
40802612.00328;slow;Via del Consorzio ‌Falconara Marittima;43.615809;13.371742
NC-4362141513382591;slow;Via Guglielmo Marconi ‌Falconara Marittima;43.621415;13.382591
OCPI-130-21XP22T3KKJAK00735_16yjabqfkiy;fast;Piazza Sant'Antonio, 60015 Falconara Marittim ‌Falconara Marittima;43.629473;13.392554
NC-4363391913383721;slow;Via Flaminia 696 ‌Falconara Marittima;43.634081;13.383858
NC-4363394713383696;fast;Via Flaminia ‌Falconara Marittima;43.634236;13.383369
OCPI-130-20XP22T3KK1AL00742_16z3uv9ldaa;fast;Via Scirocco, 60015 Marina di Rocca Priora AN ‌Marina Di Rocca Priora;43.645593;13.361794
OCPI-129-cb9a279f-bd53-440a-b298-73d4082390b1;fast;Strada Statale 16, 50 ‌Falconara Marittima;43.647082;13.352348
OCPI-130-20XP22T3KK1AL00744_16y3vf9z2r2;fast;Via Trentino, 60015 Falconara Marittima AN, I ‌Falconara Marittima;43.617394;13.417390
OCPI-130-EVOS_thing604;fast,rapid;Via Liguria, 60015 Falconara Marittima AN, It ‌Falconara Marittima;43.621721;13.408818
957;slow;Via Conca Torrette ‌Ancona;43.602669;13.450825
NC-4360646213453586;slow;Via Sentino ‌Ancona;43.606462;13.453586
OCPI-130-20XP22T5HK1AL00014;slow,fast;Via Tenna ‌Ancona;43.607253;13.455455
NC-4360588413494044;fast,rapid;Via Berti, 1 ‌Ancona;43.605884;13.494044
OCPI-126-SC0097.CB;fast;Via Terenzio Mamiani ‌Ancona;43.610103;13.503576
NC-4360984013503750;fast;Via Terenzio Mamiani ‌Ancona;43.609873;13.503815
OCPI-126-SC0093.CB;slow,fast,rapid;Largo Sarnano ‌Ancona;43.604385;13.505348
WA-TESLA-18520;fast;Via Rupi di Via XXIX Settembre ‌Ancona;43.616018;13.506613
OCPI-126-SC0076.CB;fast;Via XXIX Settembre, 2 - Parcheggio Traiano  ‌Ancona;43.617466;13.508037
NC-4362168513510356;slow;Lungomare Vanvitelli ‌Ancona;43.621685;13.510356
OCPI-130-20XP22T3KK1AL00672;fast;Via Marsala - Parcheggio Stamira (piano 1) ‌Ancona;43.616316;13.513792
OCPI-126-SC0083.CB;fast;Piazzale della Libertà ‌Ancona;43.608996;13.515768
OCPI-126-SC0077.CB;fast;Via Alessandro Orsi ‌Ancona;43.617598;13.521410
INGE-6S0A21231036;fast;Viale della Vittoria 14 ‌Ancona;43.616231;13.521582
OCPI-126-SC0092.CB;slow,fast;Viale della Vittoria ‌Ancona;43.615509;13.529694
OCPI-130-EVOS_thing6792;slow,fast;Via Duodi, 15 (Marina di Pisa) ‌Pisa;43.671426;10.274405
OCPI-130-EVOS_thing9494;slow,fast;Via Litoranea ‌Pisa;43.651496;10.284595
WA-ENELIT-5298;slow,fast;Via Litoranea ‌Marina di Pisa-tirrenia-calambr;43.651496;10.284595
HYC_300_19BZ00750;fast,rapid;A12, AdS Castagnolo Est ‌Castagnolo;43.669310;10.360019
OCPI-130-EVOS_thing9961;slow,fast;Via Rino Ricci, 8 ‌Pisa;43.693450;10.383490
NC-4369680810385803;slow,fast;Via di Gagalone ‌Pisa;43.696808;10.385803
OCPI-129-6493cf8f-7488-4d3c-be37-e2fd3506adc2;fast;Via delle Colombaie, 3 ‌Pisa;43.698430;10.387890
EDS_TOY_0058;fast;Via Meucci, Ang. Via Righi ‌Pisa;43.676667;10.432194
OCPI-212-5da48ae1-3dec-4e6f-b305-683cc8bcac22;fast;Via Antonio Meucci 13 ‌Ospedaletto;43.679580;10.433920
WA-ENELIT-2939;slow,fast;Via Tosco Romagnola ‌Cascina;43.692061;10.460809
OCPI-130-EVOS_thing3662;rapid,fast,slow;Via Fosso Vecchio - UNICOOP ‌Cascina;43.674814;10.474988
NC-4367843210475777;slow;Via Oristano ‌Cascina;43.678432;10.475777
WA-ENELIT-2943;slow,fast;Largo Pietro Gori ‌Cascina;43.686381;10.486365
WA-ENELIT-2935;slow,fast;Via Nazario Sauro ‌Cascina;43.662396;10.542328
NC-4366808710541201;slow;Via Nazario Sauro ‌Cascina;43.668087;10.541201
NC-4366889810540449;rapid;Via Nazario Sauro 124 ‌Cascina;43.668900;10.540449
WA-ENELIT-10195;slow,fast;Piscina Comunale di Cascina undefined ‌Cascina;43.669794;10.534997
WA-ENELIT-2936;slow,fast;Piazza Ferrari ‌Cascina;43.669794;10.534998
WA-ENELIT-2947;slow,fast;Via Palestro ‌Cascina;43.676543;10.548531
WA-ENELIT-2934;slow,fast;Strada Provinciale 31 Lorenzana - Cucigliana ‌Cascina;43.676762;10.543855
WA-ENELIT-2937;slow,fast;Via Tosco Romagnola ‌Cascina;43.678495;10.535029
WA-ENELIT-2941;slow,fast;Via Carlo Alberto dalla Chiesa ‌Cascina;43.679154;10.513357
WA-ENELIT-2946;slow,fast;Via IV Novembre ‌Cascina;43.682631;10.518102
WA-ENELIT-2938;slow,fast;Via Tosco Romagnola ‌Cascina;43.684710;10.502394
WA-ENELIT-2944;slow,fast;Via Galileo Galilei ‌Cascina;43.679414;10.550014
WA-ENELIT-2933;slow,fast;Viale Comasco Comaschi ‌Cascina;43.675236;10.550522
WA-ENELIT-2931;slow,fast;Via degli Artigiani ‌Cascina;43.674546;10.551891
NC-4368412610559319;slow;Via Chiesino di Valle 4 ‌Vicopisano (PI) località Cucigliana;43.684128;10.559319
WA-ENELIT-2940;slow,fast;Via della Repubblica ‌Cascina;43.672482;10.564357
OCPI-130-EVOS_thing22561;slow,fast;Via Fosso Nuovo Pardossi ‌Pontedera;43.666994;10.572645
WA-ENELIT-2755;slow,fast;Via Rio Pozzale ‌Cascina;43.666994;10.572645
OCPI-129-462e561b-0309-4c1e-8ff3-f1a73ccf33c4;fast;Via delle Case Bianche, 1 ‌Calcinaia;43.670870;10.582430
NC-4368940010585757;slow;Via Provinciale Le Francesca Nord ‌Vicopisano;43.689400;10.585757
OCPI-130-EVOS_thing22542;slow,fast;Via Chiesino ‌Fornacette;43.668413;10.603437
WA-ENELIT-2759;slow,fast;Via Madonna delle querce ‌Pontedera;43.668413;10.603437
OCPI-130-20XM32T7KK3AR00018;rapid;Strada di Patto ‌Pontedera;43.652428;10.612357
NC-4366753510614372;fast;Via Salvo D'Acquisto, 38 ‌Pontedera;43.667535;10.614372
eCorner_Sede_1;slow;Via Salvo D'Acquisto ‌Pontedera;43.668571;10.614692
NC-4366851310614765;slow;Via Salvo D'acquisto 38 ‌Pontedera;43.668513;10.614765
OCPI-129-36edf573-0f44-49d8-a1f8-11b7638b41ed;fast;Via V. Corsi, 8 ‌Calcinaia;43.683100;10.618390
NC-4365397510621848;fast;Via dell'Aeroporto ‌Pontedera;43.653975;10.621848
OCPI-130-EVOS_thing6854;fast,slow;Via Terracini - UNICOOP ‌Pontedera;43.652425;10.623573
OCPI-130-EVOS_thing22518;slow,fast;Via Terracini ‌Pontedera;43.654376;10.626145
WA-ENELIT-2763;slow,fast;Via Niccolaioni ‌Pontedera;43.654376;10.626145
WA-ENELIT-2898;slow,fast;Viale Repubblica ‌Pontedera;43.662543;10.629563
WA-ENELIT-2801;slow,fast;Piazza della Solidarietà ‌Pontedera;43.658889;10.630305
WA-ENELIT-2721;slow,fast;Via Roma ‌Pontedera;43.653278;10.630777
WA-ENELIT-2493;slow,fast;Via Palestro ‌Pontedera;43.663610;10.634954
WA-ENELIT-7634;slow,fast;via Palestro 4 ‌Pontedera;43.663610;10.634954
WA-ENELIT-2489;slow,fast;Piazza del Mercato ‌Pontedera;43.666883;10.648975
OCPI-130-EVOS_thing22611;slow,fast;Via Piazza Unità d'Italia ‌Pontedera;43.662543;10.629563
OCPI-130-EVOS_thing22559;slow,fast;Via Roma ‌Pontedera;43.653278;10.630777
OCPI-130-20XM32T7KK3AR00020;rapid;Via Tosco Romagnola, 170 ‌Pontedera;43.666774;10.644123
OCPI-130-EVOS_thing22539;slow,fast;Piazza del Mercato ‌Pontedera;43.666883;10.648975
NC-4366661010659126;fast;Via Giovanni XXIII, 7 ‌Pontedera;43.666610;10.659126
OCPI-130-EVOS_thing22517;slow,fast;Via Fornace Braccini ‌Pontedera;43.663776;10.664831
WA-ENELIT-2722;slow,fast;Via Tosco Romagnola Est ‌Pontedera;43.663776;10.664831
OCPI-130-EVOS_thing22560;slow,fast;Via Toscoromagnola Est ‌La Rotta;43.660939;10.682137
WA-ENELIT-2769;slow,fast;Via Tosco Romagnola Est ‌La Rotta;43.660939;10.682137
OCPI-129-b12d248a-9004-441a-9add-7472c5844ea2;fast;Via Michelangelo, 49 ‌Montopoli in Val d'Arno;43.668490;10.706060
NC-4368733610738804;fast;Via J. F. Kennedy, 13 ‌Montopoli in Val D'arno;43.687547;10.738563
OCPI-130-EVOS_thing2876;slow,fast;Via San Donato - UNICOOP ‌Santa Maria A Monte;43.693611;10.705278
OCPI-130-20XP22T3KK4AL00198_170z9r2r87n;fast;Castelfranco di Sotto ‌Castelfranco Di Sotto;43.698421;10.742611
WA-ENELIT-6566;slow,fast;Piazza Stellato Spalletti ‌San Miniato;43.686478;10.795699
OCPI-130-EVOS_thing2878;fast;VIA POGGIO SOLE ‌San Miniato;43.687060;10.768528
NC-4368954210784334;fast;Via Antonio Gramsci 281 ‌Provincia di Pisa;43.689542;10.784334
OCPI-130-EVOS_thing5947;fast;Via Chico Mendes (Località Ponte a Egola) ‌San Miniato;43.691389;10.794444
OCPI-130-EVOS_thing3179;slow,fast;Via delle Casine, 12 ‌San Miniato;43.679157;10.838209
OCPI-129-af2c444c-9193-40c7-b3da-21528601f55f;fast,rapid;Via C. Pannocchia, 90 ‌San Miniato;43.687920;10.806040
NC-4369122810824746;fast;Via Cascina Lari 99 ‌San Miniato;43.691228;10.824746
OCPI-130-19XP22T3KK4AH00077_170r0c9kb72;fast;Via Francesco Guerrazzi ‌San Miniato;43.691947;10.830766
OCPI-130-19XP22T3KK4AD00417_170uf39jqp5;fast;VIA FERRANTE APORTI 38- UNICOOP ‌San Miniato;43.694619;10.835945
OCPI-130-20XP22T3KK1AL00533_170mebddghw;fast;Via Poggio a Isola ‌San Miniato;43.688333;10.895556
OCPI-130-EVOS_thing2872;fast;Via Ribaldinga ‌San Miniato;43.692379;10.854288
OCPI-130-EVOS_thing2851;fast;VIA COVINA ‌San Miniato;43.692500;10.868000
OCPI-130-EVOS_thing2357;slow,fast;Via del Donatore ‌Empoli;43.659329;10.938051
NC-4368784710912195;slow;strada regionale 429 ‌Empoli;43.687847;10.912195
WA-TESLA-30070;fast;Via d'Ormicello ‌Empoli;43.660990;10.970726
NC-4369010711118880;slow;Strada provinciale 12 Val di Pesa ‌Scandicci;43.690105;11.118880
OCPI-128-1b1a702c-8d5e-48e3-a7ea-9532695f8790;fast;Via Sorripa ‌San Casciano in Val di Pesa;43.661748;11.168155
OCPI-130-EVOS_thing2154;fast;VIALE EUROPA 20 - UNICOOP ‌San Casciano In Val Di Pesa;43.660833;11.184166
WA-TESLA-17067;fast;Via Faltignano ‌San Casciano in Val di pesa;43.683665;11.193884
OCPI-130-20XP22T5HK1AL00005_16zk6kijykg;slow,fast;Piazza Emilio Landi ‌Greve In Chianti;43.658386;11.298240
NC-4369720411296262;fast;Via Chiantigiana per Strada 3 ‌Firenze;43.697205;11.296262
OCPI-130-20XP22T5HK1AL00008_17002dku0w0;slow,fast;Via Poggio alla Croce - San Polo ‌Greve In Chianti;43.670833;11.360000
OCPI-130-EVOS_thing2129;fast;OLIMPIA ‌Figline E Incisa Valdarno;43.659269;11.448889
NC-4367793311443762;slow;via Poggio al Burchio, 4 ‌Incisa in Val D'arno;43.677786;11.443979
OCPI-133-363b6c18-6f63-4f22-a01b-bc458c337aed;rapid;A1 - Autostrada del Sole ‌Firenze;43.650520;11.464420
OCPI-130-EVOS_thing2860;fast;Piazza della Stazione ‌Figline E Incisa Valdarno;43.656111;11.451944
OCPI-130-20XP22T3KK1AL00078_1708o8ktizq;fast;Via J. F. Kennedy, 1 - Banca di Credito Coope ‌Reggello;43.677578;11.530086
NC-4369437311805663;fast;Case Sparse Le Chiane ‌Bibbiena;43.694373;11.805663
OCPI-128-76fc4fce-5bd7-4835-9fae-4da1728328ca;fast;Piazza Palagi ‌Bibbiena;43.696956;11.809858
NC-4369305411818306;fast;Piazza Resistenza ‌Bibbiena;43.693054;11.818306
OCPI-129-afdddf4b-0ab2-43ef-a3c8-0b1020ecc425;fast;Via Tiberina, 97 ‌Pieve Santo Stefano;43.671120;12.039240
OCPI-129-4f97b13b-8df0-4e7a-b5c8-90e9a078d031;fast;Via Robert Baden Powell, 19 ‌Sant'Angelo in Vado;43.663150;12.409620
OCPI-129-1bd98179-d9ce-4b5d-89fd-e9b42a831988;fast;Via Nazionale Nord, 26 ‌Sant'Angelo in Vado;43.667030;12.415570
