"idStation","speed","location","lat","lng","Sigla","Provincia"
"DW-190170","fast","Via dei Larici ‌Colleferro","41.722177","12.99491","RM","roma"
"DW-190171","fast","Viale Europa ‌Colleferro","41.724961","13.009714","RM","roma"
"DW-190168","fast","Via Francesco Petrarca ‌Colleferro","41.725314","13.002359","RM","roma"
"DW-190172","fast","Corso Filippo Turati ‌Colleferro","41.725501","13.004572","RM","roma"
"DW-190169","fast","Piazza Caduti di Nassiriya ‌Colleferro","41.7292","13.014431","RM","roma"
"DW-190173","fast","Piazza Italia ‌Colleferro","41.730393","13.005441","RM","roma"
"OCPI-129-fda2282c-92bd-48d2-8b64-e105526f8c90","fast","Via Anticolana, 94 ‌Anagni","41.74577","13.12126","FR","frosinone"
"NC-4170884713598085","fast","Viale San Domenico, 144 ‌Sora","41.708847","13.598085","FR","frosinone"
"OCPI-129-d6b99ce4-1040-44ab-b0ee-d79179f3d492","fast","Via Stella, 80 ‌Broccostella","41.702072","13.640608","FR","frosinone"
"OCPI-130-19XP22T5HK4AZ00055","slow,fast","PIAZZA BERLINGUER ‌San Donato Val Di Comino","41.704787","13.81418","FR","frosinone"
"OCPI-130-19XP22T5HK4AZ00048","slow,fast","Piazza della Libertà ‌San Donato Val Di Comino","41.708236","13.813705","FR","frosinone"
"OCPI-130-EVOS_thing6887","slow,fast","Strada Statale 158 ‌Alfedena","41.732396","14.034481","AQ","aquila"
"OCPI-130-EVOS_thing5568","slow,fast","Via Corone ‌Alfedena","41.733056","14.027222","AQ","aquila"
"OCPI-130-EVOS_thing5560","slow,fast","Via Principe di Napoli ‌Alfedena","41.733611","14.031944","AQ","aquila"
"OCPI-130-EVOS_thing5548","slow,fast","Via Alboreto ‌Alfedena","41.734722","14.036944","AQ","aquila"
"OCPI-130-EVOS_thing10878","slow,fast","Via del Commercio ‌Scontrone","41.744682","14.038221","AQ","aquila"
"OCPI-130-EVOS_thing5543","slow,fast","Via XX Settembre ‌Bonefro","41.702123","14.933988","CB","campobasso"
"OCPI-130-21XP22T5HK4AK00031","slow,fast","Via Roma, 63 ‌Bonefro","41.706667","14.934167","CB","campobasso"
"OCPI-130-EVOS_thing6861","slow,fast","Piazza Municipio ‌Bonefro","41.70413","14.935827","CB","campobasso"
"NC-4170095215664420","slow","Via Eduardo de Filippo ‌Borgo Celano","41.700952","15.66442","AQ","aquila"
"WA-ENELIT-5305","slow,fast","Viale Padre Pio ‌San Giovanni Rotondo","41.708457","15.698966","FG","foggia"
"OCPI-129-97ddabbd-6c04-4f33-89ff-26827ae27875","fast","Viale della Gioventù, 1 ‌San Giovanni Rotondo","41.703623","15.72346","FG","foggia"
"WA-ENELIT-5304","slow,fast","Piazza Europa ‌San Giovanni Rotondo","41.707303","15.724676","FG","foggia"
"OCPI-130-EVOS_thing6845","fast","Viale Mont Saint - Michel ‌Monte Sant'angelo","41.707761","15.951003","FG","foggia"
"OCPI-130-EVOS_thing5994","fast","Piazza Vischi ‌Monte Sant'angelo","41.70649","15.964281","FG","foggia"
"OCPI-130-19XP22T3KK4AZ00191","fast","Contrada Funni, 30 ‌Mattinata","41.701162","16.065523","FG","foggia"
"OCPI-172-239","fast","Litoranea Mattinata-Vieste S.P.53 ‌Mattinata","41.747709","16.144787","FG","foggia"
"OCPI-130-EVOS_thing907","slow,fast","Lungomare della Salute,70-73 ‌Fiumicino","41.764132","12.224296","RM","roma"
"OCPI-130-EVOS_thing915","slow,fast","VIA DI TORRE CLEMENTINA, 122 B ‌Fiumicino","41.771276","12.229907","FC","forlì"
"NC-4177552512245501","slow,fast","Via Portuense ‌Fiumicino","41.775525","12.245501","RM","roma"
"NC-4178207812267984","slow","Via Portuense ‌Fiumicino","41.782078","12.267984","RM","roma"
"OCPI-192-HYC_300_22BZ3294B","fast,rapid","Via dell'Aeroporto di Fiumicino 3 ‌Fiumicino","41.794055","12.25055","RM","roma"
"NC-4179530812251618","slow","Via Leonardo da Vinci ‌Fiumicino","41.795308","12.251618","RM","roma"
"NC-4179599812275804","slow","Via Antonio Zara ‌Fiumicino","41.795998","12.275804","RM","roma"
"NC-4178597512625613","slow","Via Doganale ‌Ciampino","41.785976","12.625613","RM","roma"
"NC-4178245912682768","fast","Via 24 Maggio,2 ‌Grottaferrata","41.782459","12.682768","RM","roma"
"NC-4179606912654588","slow","Via Anagnina ‌Grottaferrata","41.796247","12.6548","RM","roma"
"NC-4179947412677099","slow","Via Umberto Pavoni 19 ‌Grottaferrata","41.799474","12.677099","RM","roma"
"OCPI-129-c8da5552-4ca2-48e5-9585-c03245b3b77b","fast","Via Casilina, 151 ‌Labico","41.78412","12.88889","RM","roma"
"OCPI-129-ea5a0e16-7c1b-42bb-97fe-bdaf870cbb97","fast","Circonvallazione Giovanni Falcone, 28B ‌Labico","41.79008","12.87673","RM","roma"
"OCPI-130-18XM32T77B3W000081","rapid","Via Casilina, Km 48,500 - Truck ‌Colleferro","41.754436","12.987724","RM","roma"
"NC-4179296213220229","slow","Corso Nuova Italia, 40 ‌Fiuggi","41.792961","13.220152","FR","frosinone"
"WA-TESLA-45434","fast","Viale Charles Forte ‌Fiuggi","41.79544","13.219297","FR","frosinone"
"OCPI-129-81b9c2ba-75d0-4974-9a16-61f7571a2fd1","fast","Contrada Pitocco, 27 ‌Vico nel Lazio","41.77412","13.32069","FR","frosinone"
"OCPI-129-dac940d1-ec46-4ca1-98b7-f3a754a47508","fast","Via Roma, 2 ‌Vico nel Lazio","41.77797","13.34391","FR","frosinone"
"OCPI-130-EVOS_thing619","slow,fast","Via per Alatri - Via Capone - Giardini pubbli ‌Collepardo","41.763588","13.368311","FR","frosinone"
"OCPI-130-EVOS_thing7052","slow,fast","Via Nazionale ‌Civitella Alfedena","41.764848","13.938361","AQ","aquila"
"NC-4177752513939458","slow","Via Fossato 33 ‌Villetta Barrea","41.777525","13.939458","AQ","aquila"
"OCPI-130-EVOS_thing6082","slow,fast","Via Roma ‌Barrea","41.751988","13.991765","AQ","aquila"
"OCPI-130-EVOS_thing10906","slow,fast","Via Sarentina ‌Barrea","41.754064","13.992132","AQ","aquila"
"OCPI-130-EVOS_thing7055","slow,fast","Via Palombara, 21 ‌Barrea","41.757601","13.991132","AQ","aquila"
"OCPI-130-EVOS_thing8292","slow,fast","Piazza Dante ‌Scontrone","41.753816","14.065315","AQ","aquila"
"NC-4177385814096959","fast","Piazza del Mezzogiorno ‌Castel di Sangro","41.773857","14.096959","AQ","aquila"
"OCPI-130-EVOS_thing5567","slow,fast","Via Porta Napoli - parcheggio ‌Castel Di Sangro","41.78235","14.10742","AQ","aquila"
"OCPI-130-21XP22T5HK1AL00025","slow,fast","Viale Nettuno ‌Fiumicino","41.844555","12.203194","RM","roma"
"OCPI-130-EVOS_thing20571","slow,fast","Via di Acqua Acetosa Ostiense, 430, 00143 Rom ‌Roma","41.807779","12.455423","RM","roma"
"NC-4182982812472397","fast","Viale Shakespeare, 72, 00144 Roma RM ‌Roma","41.829828","12.472397","RM","roma"
"OCPI-130-21XP22T5HK4AM00033","slow,fast","Viale dei Santi Pietro e Paolo, 25, 00144 Rom ‌Roma","41.832361","12.459801","RM","roma"
"NC-4184681312604970","fast","Via Bernardino Alimena ‌Roma","41.846813","12.60497","RM","roma"
"NC-4184810712609215","slow","Via Vittorio Ragusa ‌Roma","41.848107","12.609215","RM","roma"
"OCPI-129-eadd0c5a-ddaf-43ff-8699-9c87c8b58022","fast","SP216, 94 ‌Monte Porzio Catone","41.81254","12.68548","RM","roma"
"EDS_TOY_0020","fast","Vicolozzo di Spinetta, 6 ‌Frascati","41.814445","12.686091","RM","roma"
"OCPI-191-IT*EON*E52502","fast","VIA DI GROTTE PORTELLA 6 ‌FRASCATI","41.838212","12.657465","RM","roma"
"OCPI-129-0e3c1127-6ac4-4fda-8b66-ece422e8b41c","fast","Piazza Borghese, 1 ‌Monte Porzio Catone","41.81671","12.71592","RM","roma"
"OCPI-129-3a608100-455c-4fb4-8ee0-dd2a71bb010c","fast","Via Casilina ‌San Cesareo","41.826534","12.789057","RM","roma"
"NC-4182379112802471","slow","via Casilina ‌San Cesareo","41.823792","12.802471","RM","roma"
"418655357125988455_1","slow","Prenestina Antica182 ‌Palestrina","41.833862","12.889793","RM","roma"
"OCPI-130-21XP22T5HK1AL00065","slow,fast","Via Vito Fontana, 1 ‌Castel San Pietro Romano","41.847241","12.897994","RM","roma"
"NC-4180223613800160","fast","Via delle pinete ‌Pescasseroli","41.802235","13.80016","AQ","aquila"
"OCPI-130-EVOS_thing5523","slow,fast","Via Vallone San Rocco ‌Roccaraso","41.845278","14.074167","AQ","aquila"
"OCPI-130-EVOS_thing5524","slow,fast","Viale Roma ‌Roccaraso","41.847727","14.079607","AQ","aquila"
"OCPI-130-EVOS_thing5541","slow,fast","Frazione di Pietransieri ‌Roccaraso","41.845862","14.117694","AQ","aquila"
"OCPI-130-EVOS_thing5550","slow,fast","VIALE ALCIDE DE GASPERI ‌Agnone","41.807754","14.370436","IS","isernia"
"NC-4181897115990966","slow","Strada Provinciale 52bis ‌Monte Sant'Angelo","41.818971","15.990966","BN","benevento"
"OCPI-130-18XP22T5AB1U000012_1595qv4qy25","slow,fast","VIA DI VILLACIDRO, 28 ‌Fiumicino","41.897985","12.160493","RM","roma"
"OCPI-130-EVOS_thing59","slow,fast","Via della Stazione di Maccarese 27 ‌Fiumicino","41.879542","12.237523","RM","roma"
"OCPI-271-GS575.M504","slow,fast","Piazza Madonna delle Salette, Roma ‌ROMA","41.875132","12.44988","RM","roma"
"OCPI-130-EVOS_thing15031","fast","Via Severo Carmignano, 43/45, 00151 Roma RM,  ‌Roma","41.868568","12.445101","RM","roma"
"OCPI-130-20XP22T5HK1AL00263","slow,fast","Via Alessandra Macinghi Strozzi, 5, 00145 Rom ‌Roma","41.859843","12.491501","RM","roma"
"OCPI-130-21XP22T5HK1AL00016","slow,fast","Circonvallazione Ostiense, 240, 00154 Roma RM ‌Roma","41.866762","12.488849","RM","roma"
"OCPI-130-21XP22T5HK4AM00025","slow","Via Antoniotto Usodimare, 14, 00154 Roma RM,  ‌Roma","41.867654","12.494366","RM","roma"
"OCPI-130-EVOS_thing22484","fast","Via Francesco Benaglia, 22-24, 00153 Roma RM, ‌Roma","41.878258","12.467219","RM","roma"
"OCPI-130-21XP22T5HK1AL00042","slow,fast","Via Giulio Aristide Sartorio, 00147 Roma RM,  ‌Roma","41.852254","12.502655","RM","roma"
"OCPI-130-20XP22T5HK1AL00171","slow,fast","Largo Giovanni Pittaluga, 12, 00159 Roma RM,  ‌Roma","41.899624","12.537235","RM","roma"
"NC-4185080912571485","slow","Via Tuscolana, 1528 Roma ‌roma","41.850809","12.571485","RM","roma"
"OCPI-129-7538aaba-a460-4356-b760-cf06131e51c7","fast","Via Macerone, 2 ‌Bellegra","41.88377","13.02645","RM","roma"
"OCPI-130-21XP22T5HK1AL00032","slow,fast","Via Marsicana ‌Villavallelonga","41.874854","13.615567","AQ","aquila"
"OCPI-130-21XP22T5HK1AL00018","slow,fast","Largo Fontana ‌Villavallelonga","41.867008","13.624006","AQ","aquila"
"NC-4189684515311052","slow","SP 35 Località Fischino ‌Lesina","41.896845","15.311052","FG","foggia"
"OCPI-130-EVOS_thing5565","slow,fast","Piazza Monte Tabor ‌Vico Del Gargano","41.895608","15.961308","FG","foggia"
"OCPI-144-EVB-P20151792","fast","Contrada Costella 13 ‌Vieste","41.87433","16.114105","FG","foggia"
"NC-4187427216114344","fast","Contrada Costella, 13 ‌Vieste","41.874272","16.114344","FG","foggia"
"WA-ENELIT-5257","slow,fast","Lungomare Europa ‌Vieste","41.885387","16.171776","FG","foggia"
"WA-ENELIT-5249","slow,fast","Via Giovanni Giolitti ‌Vieste","41.878109","16.176137","FG","foggia"
"OCPI-126-CC0014","fast","Via Paolo Laziale - Eurospin ‌Ladispoli","41.94552","12.08665","RM","roma"
"DW-ITCB220614","fast","Via Palo Laziale, 61/63 ‌Ladispoli","41.945526","12.08693","RM","roma"
"OCPI-207-IT*REV*E768","fast","Via Venere 33 ‌Ladispoli","41.930039","12.12124","RM","roma"
"OCPI-207-IT*REV*E769","fast","Via della Luna 1 ‌Ladispoli","41.933467","12.127096","RM","roma"
"OCPI-130-EVOS_thing593","slow,fast","Viale Tre Denari ‌Fiumicino","41.924274","12.18285","RM","roma"
"OCPI-130-18XP22T5AB1U000026_159yjawhgpn","slow,fast","Località Aranova - Via Michele Rosi 51 ‌Fiumicino","41.920546","12.240091","FC","forlì"
"NC-4190541112459787","slow","Via Stefano Porcari 7 Roma ‌Roma","41.905411","12.459787","RM","roma"
"OCPI-130-21XP22T5HK1AL00001","slow,fast","Via Giovanni Paolo Pannini, 17, 00196 Roma RM ‌Roma","41.928069","12.463252","RM","roma"
"NC-4190098612504601","rapid","Via Marsala ‌Monza","41.900986","12.504601","MB","monza brianza"
"OCPI-271-TE100004125","slow","Via Ardito Desio, 60 \u2013 00131 ‌ROMA","41.935189","12.634673","RM","roma"
"OCPI-130-20XP22T5HK4AZ00020","slow,fast","Via Domenico di Rienzo ‌Scanno","41.9005","13.8781","AQ","aquila"
"OCPI-130-19XP22T3KK4AS00025","fast","Via degli Alpini ‌Scanno","41.904622","13.880065","AQ","aquila"
"OCPI-130-20XP22T3KK1AL00387","fast","Piazza del Porto ‌Ischitella","41.91941","15.798823","FG","foggia"
"NC-4192322115867716","slow","Contrada Santa Barbara snc ‌Rodi Garganico","41.926127","15.865184","FG","foggia"
"OCPI-130-EVOS_thing5398","fast,slow","VIA MADONNA DELLA LIBERA ‌Rodi Garganico","41.926586","15.878076","FG","foggia"
"OCPI-130-EVOS_thing33051","fast","Via Carmine Grossi, 23, 71012 Rodi Garganico  ‌Rodi Garganico","41.927481","15.884877","FG","foggia"
"1376602.00160","fast","Via Scalo Marittimo ‌Rodi Garganico","41.930089","15.887749","FG","foggia"
"OCPI-130-20XP22T5HK1AL00266","slow,fast","Corso Cesare Battisti, 135 ‌Ischitella","41.903552","15.900568","FG","foggia"
"OCPI-130-EVOS_thing5765","slow,fast","Via Cavour ‌Peschici","41.941228","16.013621","FG","foggia"
"NC-4194511116029539","slow","Località Baia San Nicola ‌San Nicola","41.945111","16.029539","SP","la spezia"
"OCPI-130-20XP22T3KK4AL00759","fast","Via Glasgow ‌Ladispoli","41.960862","12.087596","RM","roma"
"NC-4196803512078601","fast","Via Antonio Gramsci ‌Ladispoli","41.968035","12.078601","RM","roma"
"NC-4199038012084194","slow","Via Fontana Morella ‌Cerveteri","41.990379","12.084194","RM","roma"
"OCPI-174-45e6d659-3f0e-4c6b-9eef-2938c6c04a66","slow","Via Dei Pioppi ‌Guidonia RM","41.953932","12.696744","RM","roma"
"OCPI-174-a03ea3ae-e419-4a54-8bc1-d55a660aeadf","fast","Via Dei Pioppi ‌Guidonia RM","41.953932","12.696744","RM","roma"
"OCPI-130-19XP22T3KK4AD00193_15ccsw99ry0","fast","VIA LAGO DI COMO ‌Fonte Nuova","41.988148","12.659384","RM","roma"
"NC-4195009412731898","slow,fast","Strada del Barco,7 ‌Tivoli Terme","41.950092","12.731898","RM","roma"
"OCPI-130-EVOS_thing553","fast","Via Tiburtina Tivoli Terme ‌Tivoli","41.952331","12.72432","RM","roma"
"OCPI-130-EVOS_thing550","fast","Via della Longarina ‌Guidonia","41.972498","12.71522","RM","roma"
"678","slow","Via Pantano ‌Guidonia Montecelio","41.977333","12.749694","RM","roma"
"1079","slow,fast","Via Maremmana Inferiore Km 31 ‌Guidonia Montecelio","41.980667","12.749592","RM","roma"
"WA-ENELIT-3535","fast","Via Francesco Zambeccari ‌Guidonia","41.999584","12.725015","RM","roma"
"OCPI-130-EVOS_thing22568","fast","Via Zambeccari ‌Guidonia Montecelio","41.999585","12.725015","RM","roma"
"OCPI-130-EVOS_thing19405","fast,rapid","Via Tiburtina km 26 -  VISTA Fabbrica Occhial ‌Guidonia","41.956959","12.762433","RM","roma"
"OCPI-130-EVOS_thing552","fast","Via Cavour ‌Guidonia","41.964041","12.754485","RM","roma"
"OCPI-130-EVOS_thing10873","slow,fast","Vico VI S. Vito ‌Palena","41.983532","14.139601","CH","chieti"
"OCPI-130-20XP22T5HK1AL00305","slow,fast","Piazza della Repubblica ‌Montelapiano","41.962894","14.342074","CH","chieti"
"NC-4195977514781681","slow,fast","Viale Europa 8 ‌Montenero di Bisaccia","41.959775","14.781681","CB","campobasso"
"OCPI-130-EVOS_thing5561","slow,fast","Via Madonna delle Grazie 53 - parcheggio CC L ‌Termoli","41.994473","14.983776","CB","campobasso"
"1376602.00360","fast","Via Arti e Mestieri, 2 ‌Termoli","41.984393","15.003689","CB","campobasso"
"OCPI-130-20XP22T5HK1AL00114","slow,fast","Via Aurelio Saffi - Parco Saffi ‌Santa Marinella","42.036381","11.837959","RM","roma"
"OCPI-130-21XP22T5HK1AL00024","slow,fast","Via dei Cipressi ‌Santa Marinella","42.042426","11.892195","RM","roma"
"OCPI-130-20XP22T5HK1AL00113","slow,fast","Via Lago D'iseo ‌Santa Marinella","42.027696","11.941561","RM","roma"
"OCPI-130-20XP22T5HK1AL00152","slow,fast","Via Giunone Lucina ‌Santa Marinella","42.022299","11.953135","RM","roma"
"OCPI-130-21XP22T5HK1AL00009","slow,fast","Piazza Carlo Garbieri ‌Santa Marinella","42.025514","11.952104","RM","roma"
"OCPI-130-EVOS_thing644","slow,fast","VIA GIOVANNI AMENDOLA 21 ‌Mentana","42.037064","12.637997","RM","roma"
"OCPI-207-IT*REV*E347","fast","Via Nomentana  ‌Monterotondo (RM)","42.04929","12.624686","RM","roma"
"OCPI-129-f0998aaf-4cd7-43f3-a9c4-3fc3246b82d9","fast","Viale Bruno Buozzi, 35 ‌Monterotondo","42.04934","12.6256","RM","roma"
"OCPI-129-e5c8349e-355e-491e-931f-93bfcc174781","fast","Via Giuseppe Mazzini, 1 ‌Vicovaro","42.01801","12.89672","RM","roma"
"EDS_TOY_0105","fast","Via 20 Settembre 361 ‌Avezzano","42.042167","13.444528","AQ","aquila"
"NC-4200113413606166","fast","Strada Provinciale 20 ‌San Benedetto dei Marsi","42.001133","13.606166","AQ","aquila"
"NC-4202520913658877","slow","Via Borgo Unrra Casas ‌Pescina","42.025208","13.658877","AQ","aquila"
"OCPI-129-b35cde2b-1c4c-45f2-a9b9-6b0a88b10f2c","fast","Piazzale Barbara Micarelli, 5 ‌Sulmona","42.03761","13.93134","AQ","aquila"
"OCPI-130-EVOS_thing5511","slow,fast","Via 21 Aprile ‌Lama Dei Peligni","42.042914","14.186018","CH","chieti"
"OCPI-130-EVOS_thing6858","slow,fast","SS84 ‌Lama Dei Peligni","42.043331","14.187476","CH","chieti"
"OCPI-129-fec211dc-ff67-44ce-8bb2-49b47f230f6e","fast","Corso Umberto I, 174 ‌Torricella Peligna","42.02179","14.2608","CH","chieti"
"OCPI-129-c08a59f2-13ba-46fd-a604-089080d88119","fast","Via Fratelli Spaventa, 8 ‌Tornareccio","42.04009","14.41134","CH","chieti"
"OCPI-129-866bfa01-cf58-4c35-909a-37098e168543","fast","Via Nuova, 25 ‌Casalanguida","42.03777","14.49702","CH","chieti"
"OCPI-129-b5005838-9899-4376-80e3-0fb8991f4771","fast","Via Crocetti, 61 ‌Gissi","42.01895","14.54585","CH","chieti"
"OCPI-129-f9dae9a2-f819-4a93-91fa-05e3f4801733","fast","Via Ripalta, 28 ‌San Salvo","42.03771","14.73515","CH","chieti"
"OCPI-129-eb2199a7-2669-4b92-81c5-776eb9baa2cb","fast","Viale Alcide de Gasperi, 1 ‌San Salvo","42.042396","14.721721","CH","chieti"
"NC-4204953114750495","fast","Viale Olanda ‌San Salvo","42.049433","14.750601","CH","chieti"
"OCPI-130-EVOS_thing614","slow,fast","Viale della Repubblica ‌Civitavecchia","42.088678","11.796514","RM","roma"
"OCPI-130-EVOS_thing652","slow,fast","PIAZZALE DEGLI EROI ‌Civitavecchia","42.090314","11.79275","RM","roma"
"NC-4209117611791449","slow","Via Dalmazia ‌Civitavecchia","42.091175","11.791449","RM","roma"
"OCPI-130-EVOS_thing588","slow,fast","PIAZZA VITTORIO EMANUELE, 20 ‌Civitavecchia","42.092537","11.791816","RM","roma"
"OCPI-130-EVOS_thing639","slow,fast","Largo Monsignore Giacomo D'Ardia 17 ‌Civitavecchia","42.093509","11.796837","RM","roma"
"NC-4209538711785759","slow","Località Prato del Turco ‌Civitavecchia","42.095387","11.785759","RM","roma"
"NC-4209667811787773","slow","Via del Lazzaretto ‌Civitavecchia","42.09668","11.787773","RM","roma"
"NC-4207708911809803","slow","Via San Gordiano 5 ‌Civitavecchia","42.076633","11.810166","RM","roma"
"OCPI-130-18XM32T77B3W000089","rapid","PIAZZA VERDI - VIA DE MATTIAS ‌Civitavecchia","42.084554","11.803318","RM","roma"
"OCPI-130-EVOS_thing725","slow,fast","Via Thaon de Revel ‌Civitavecchia","42.08489","11.801674","RM","roma"
"NC-4209368811798162","fast","Via dei Colli ‌Civitavecchia","42.094134","11.813645","RM","roma"
"WA-TESLA-34219","rapid","Via Anita Garibaldi ‌Civitavecchia","42.097585","11.811314","RM","roma"
"OCPI-129-82fe819f-fff4-4021-ad4c-c3fb48f43776","fast","Via Monti Simbruini, 209 ‌Monterotondo","42.05892","12.5872","RM","roma"
"OCPI-129-bad4dd27-0838-481b-8bbf-8b643f5c859a","fast","Via Monte Pollino, 38 ‌Monterotondo","42.06378","12.59593","GR","grosseto"
"NC-4207372612597455","fast","Via Leonardo da Vinci ‌Monterotondo","42.073727","12.597455","RM","roma"
"OCPI-129-dc2be0b9-ecfe-4eca-93ca-5deff8df63c8","fast","Piazza Mentana, 14 ‌Monterotondo","42.051645","12.617991","RM","roma"
"OCPI-129-23fb34b1-83be-4b24-91c9-40a633919ce8","fast","Via Edmondo Riva, 59L ‌Monterotondo","42.05547","12.61706","RM","roma"
"OCPI-129-e56b0564-0be4-4623-9900-91dc405cdc4b","fast","Via della Maiella, 13 ‌Monterotondo","42.05963","12.60396","RM","roma"
"4206601312764616-NC_1","slow","Via Piave 2 - 00018 ‌Palombara Sabina (Rm)","42.066013","12.764616","RM","roma"
"WA-TESLA-38590","fast","Strada Provinciale III per Rocca di Botte ‌Oricola","42.069335","13.061442","AQ","aquila"
"WA-TESLA-39477","fast","Via Trieste ‌Carsoli","42.095492","13.080824","AQ","aquila"
"OCPI-129-0e045786-2352-4fa9-af3a-5d190e19a717","fast","Via Le Ripi, 3 ‌Carsoli","42.097638","13.084693","AQ","aquila"
"NC-4209367613346286","fast","A25 Autostrada Torano-Pescara ‌Magliano de' Marsi","42.093799","13.346007","AQ","aquila"
"NC-4209470013346400","fast","A25 Autostrada Torano-Pescara ‌Magliano de' Marsi","42.0947","13.3464","AQ","aquila"
"OCPI-129-2b18577e-046f-4d49-a1b5-d6f2d7635651","fast","SP24, 13 ‌Massa d'Albe","42.079862","13.40903","AQ","aquila"
"OCPI-130-20XM32T8KK4AR00028","rapid","Via dell'Aia ‌Celano","42.086462","13.545235","AQ","aquila"
"OCPI-130-EVOS_thing6989","fast","Piazza Nazario Sauro ‌Pratola Peligna","42.094861","13.871678","AQ","aquila"
"OCPI-130-EVOS_thing6017","fast","Via Circonvallazione - Municipio ‌Pratola Peligna","42.097335","13.872466","AQ","aquila"
"OCPI-129-5a8735cc-43a6-4831-9b46-76e361cde02b","fast","Piazza Giuseppe Capograssi, 7 ‌Sulmona","42.05139","13.92856","AQ","aquila"
"NC-4205372913919503","fast","Cir.ne Occ.le 177 ‌Sulmona","42.053729","13.919503","AQ","aquila"
"NC-4205407714197274","slow","SS84 ‌Lama dei Peligni","42.054077","14.197274","CH","chieti"
"OCPI-130-EVOS_thing6859","slow,fast","Via delle Cese ‌Fara San Martino","42.092446","14.208581","CH","chieti"
"OCPI-130-EVOS_thing6201","slow,fast","VIA FILIPPO DE CECCO ‌Fara San Martino","42.094718","14.205684","CH","chieti"
"OCPI-130-EVOS_thing6194","slow,fast","Via del Campo Sportivo ‌Roccascalegna","42.057329","14.31221","CH","chieti"
"NC-4206599114684022","fast","Via del turismo ‌Cupello","42.065991","14.684022","CH","chieti"
"OCPI-129-2f956714-959c-45fb-b382-a763a4a88868","fast","Via Madonna delle Grazie, 2B ‌Monteodorisio","42.08411","14.65241","CH","chieti"
"NC-4205066614739013","slow","Via Sandro Pertini ‌San Salvo","42.050655","14.739007","CH","chieti"
"NC-4205584814733985","slow","Via Vittoio Bachelet ‌San Salvo","42.055847","14.733985","CH","chieti"
"NC-4209541614723560","slow","Viale Dalmazia 136 ‌Vasto (CH)","42.095416","14.72356","CH","chieti"
"OCPI-129-6887520c-89af-4456-811a-fb536b0459f6","fast","Contrada Piane Sant'Angelo, 178 ‌San Salvo","42.0578","14.76281","CH","chieti"
"EDS_TOY_0135","fast","Contrada Piane Sant'Angelo, 202 ‌San Salvo","42.059944","14.765806","CH","chieti"
"NC-4206051414764617","rapid","Contrada Piane Sant'Angelo ‌San Salvo Marina","42.060514","14.764617","CH","chieti"
"NC-4207193614762812","slow","SS16 ‌San Salvo Marina","42.071936","14.762812","CH","chieti"
"OCPI-130-EVOS_thing33392","fast","Via Antonino Siligato, 5, 00053 Civitavecchia ‌Civitavecchia","42.121804","11.771076","RM","roma"
"NC-4211556312040460","slow","Via Bagni di Stigliano ‌Canale Monterano","42.115562","12.04046","RM","roma"
"OCPI-130-EVOS_thing805","slow,fast","Via del Salvatore ‌Campagnano Di Roma","42.136285","12.373635","RM","roma"
"JNG1122100001","fast","Via del Pavone ‌Campagnano di Roma","42.140985","12.376938","RM","roma"
"OCPI-130-EVOS_thing615","slow,fast","PIAZZA BENEDETTO CROCE ‌Campagnano Di Roma","42.14281","12.376152","RM","roma"
"OCPI-130-20XP22T5HK1AL00133","slow,fast","Piazza ugo serata ‌Sacrofano","42.105835","12.448483","RM","roma"
"OCPI-130-20XP22T5HK1AL00128","slow,fast","Via di Monte Sarapollo ‌Sacrofano","42.107481","12.432961","RM","roma"
"NC-4214751612490460","slow","Via San Pellegrino, 29 ‌Morlupo (RM)","42.147514","12.49046","RM","roma"
"OCPI-130-20XP22T5HK1AL00214","slow,fast","Via Monte Vario ‌Castelnuovo Di Porto","42.128852","12.500572","RM","roma"
"OCPI-129-4cea3d7e-5a6b-4cfa-ad05-6aa1589e811c","fast","Via Domenico Benedetti, 72 ‌Morlupo","42.1465","12.50542","RM","roma"
"OCPI-129-71029b83-9ed1-4dcb-a6ab-b48580ad4e6f","fast","Via Umberto Boccioni, 16 ‌Morlupo","42.14984","12.50992","RM","roma"
"OCPI-130-20XP22T5HK1AL00216","slow,fast","Via Tiberina, 253 ‌Capena","42.100937","12.581612","RM","roma"
"278","rapid","Strada Provinciale 15a ‌Capena","42.111641","12.585866","RM","roma"
"OCPI-129-b7dc93d3-b03e-4b6d-b101-10ff99073981","fast","Via Tiberina, 34/h ‌Capena","42.11513","12.58665","RM","roma"
"NC-4211930612598342","slow","Viale della Buona Fortuna,2 ‌Capena","42.119305","12.598342","RM","roma"
"OCPI-130-EVOS_thing807","slow,fast","VIA TIBERINA ‌Fiano Romano","42.144051","12.594801","RM","roma"
"NC-4214423612604179","slow","Via Variante Tiberina, 21 ‌Fiano Romano","42.144238","12.604179","RM","roma"
"OCPI-130-19XP22T5HK1AL00029","slow,fast","Via San Antonio Abate ‌Montelibretti","42.1339","12.740563","RM","roma"
"OCPI-129-2b9365ef-1d80-49d3-88db-fc5efdad7861","fast","Piazzale Funivia, 124 ‌Ovindoli","42.145461","13.496125","AQ","aquila"
"OCPI-129-ad7fa1ef-4840-4d28-9de8-7011bcc01a1b","fast","Via Statale, 313 ‌Ovindoli","42.141749","13.516708","AQ","aquila"
"NC-4210678913874632","fast","Strada Statale 5 Dir ‌Pratola Peligna","42.106789","13.874632","AQ","aquila"
